filename,width,height,class,xmin,ymin,xmax,ymax
8188.png,200,200,rect,80,173,186,131
8189.png,200,200,rect,50,45,75,111
8190.png,200,200,rect,9,1,76,69
8191.png,200,200,rect,2,29,49,53
8192.png,200,200,rect,28,63,102,31
8193.png,200,200,rect,53,55,125,99
8194.png,200,200,rect,14,17,54,36
8195.png,200,200,rect,74,124,164,134
8196.png,200,200,rect,37,56,95,57
8197.png,200,200,rect,40,77,105,98
8198.png,200,200,rect,49,65,93,113
8199.png,200,200,rect,118,34,112,187
8200.png,200,200,rect,81,128,183,154
8201.png,200,200,rect,2,22,27,12
8202.png,200,200,rect,32,21,70,87
8203.png,200,200,rect,116,28,82,181
8204.png,200,200,rect,124,165,189,199
8205.png,200,200,rect,15,76,99,32
8206.png,200,200,rect,8,50,52,61
8207.png,200,200,rect,39,30,60,52
8208.png,200,200,rect,144,105,106,155
8209.png,200,200,rect,13,31,41,58
8210.png,200,200,rect,108,104,153,156
8211.png,200,200,rect,97,33,99,119
8212.png,200,200,rect,93,20,99,157
8213.png,200,200,rect,86,68,102,160
8214.png,200,200,rect,86,136,137,134
8215.png,200,200,rect,123,29,107,189
8216.png,200,200,rect,95,42,71,164
8217.png,200,200,rect,148,139,147,162
8218.png,200,200,rect,148,131,155,171
8219.png,200,200,rect,53,132,182,85
8220.png,200,200,rect,36,144,160,85
8221.png,200,200,rect,165,152,180,166
8222.png,200,200,rect,156,116,176,167
8223.png,200,200,rect,92,90,105,154
8224.png,200,200,rect,58,83,148,77
8225.png,200,200,rect,109,78,142,116
8226.png,200,200,rect,112,96,172,165
8227.png,200,200,rect,152,5,70,163
8228.png,200,200,rect,13,29,36,92
8229.png,200,200,rect,88,46,79,152
8230.png,200,200,rect,86,142,157,125
8231.png,200,200,rect,149,87,164,185
8232.png,200,200,rect,179,42,62,193
8233.png,200,200,rect,1,31,73,20
8234.png,200,200,rect,51,28,101,91
8235.png,200,200,rect,108,65,97,120
8236.png,200,200,rect,6,94,153,54
8237.png,200,200,rect,6,134,161,69
8238.png,200,200,rect,140,142,193,180
8239.png,200,200,rect,95,23,97,162
8240.png,200,200,rect,70,98,176,143
8241.png,200,200,rect,9,66,86,66
8242.png,200,200,rect,15,52,95,72
8243.png,200,200,rect,76,107,162,117
8244.png,200,200,rect,76,5,31,151
8245.png,200,200,rect,97,56,125,159
8246.png,200,200,rect,165,137,153,178
8247.png,200,200,rect,122,1,30,179
8248.png,200,200,rect,57,98,174,115
8249.png,200,200,rect,87,14,70,158
8250.png,200,200,rect,71,36,97,95
8251.png,200,200,rect,56,94,130,96
8252.png,200,200,rect,101,105,184,104
8253.png,200,200,rect,130,105,170,142
8254.png,200,200,rect,31,162,175,110
8255.png,200,200,rect,66,84,154,122
8256.png,200,200,rect,41,38,74,57
8257.png,200,200,rect,47,48,93,94
8258.png,200,200,rect,99,37,108,147
8259.png,200,200,rect,34,108,124,109
8260.png,200,200,rect,112,85,140,184
8261.png,200,200,rect,42,24,102,71
8262.png,200,200,rect,63,153,173,109
8263.png,200,200,rect,133,80,111,185
8264.png,200,200,rect,10,80,159,67
8265.png,200,200,rect,76,8,37,155
8266.png,200,200,rect,17,30,53,74
8267.png,200,200,rect,93,123,185,153
8268.png,200,200,rect,83,85,163,120
8269.png,200,200,rect,97,60,138,171
8270.png,200,200,rect,39,82,126,51
8271.png,200,200,rect,29,130,175,55
8272.png,200,200,rect,21,172,193,98
8273.png,200,200,rect,178,106,141,197
8274.png,200,200,rect,53,190,197,119
8275.png,200,200,rect,17,58,77,84
8276.png,200,200,rect,82,171,185,160
8277.png,200,200,rect,41,50,125,86
8278.png,200,200,rect,124,150,181,191
8279.png,200,200,rect,27,112,188,85
8280.png,200,200,rect,80,107,114,148
8281.png,200,200,rect,181,113,165,197
8282.png,200,200,rect,147,106,162,176
8283.png,200,200,rect,148,76,113,177
8284.png,200,200,rect,29,22,46,108
8285.png,200,200,rect,113,87,137,192
8286.png,200,200,rect,112,82,149,162
8287.png,200,200,rect,42,144,158,80
8288.png,200,200,rect,13,45,49,54
8289.png,200,200,rect,11,153,184,19
8290.png,200,200,rect,109,106,156,172
8291.png,200,200,rect,95,40,54,100
8292.png,200,200,rect,112,24,35,139
8293.png,200,200,rect,171,158,185,179
8294.png,200,200,rect,46,160,163,125
8295.png,200,200,rect,24,67,97,30
8296.png,200,200,rect,90,20,77,165
8297.png,200,200,rect,15,27,53,50
8298.png,200,200,rect,74,69,136,146
8299.png,200,200,rect,67,92,145,106
8300.png,200,200,rect,29,112,134,90
8301.png,200,200,rect,20,37,75,54
8302.png,200,200,rect,130,144,150,133
8303.png,200,200,rect,73,32,80,114
8304.png,200,200,rect,88,81,135,145
8305.png,200,200,rect,57,8,63,118
8306.png,200,200,rect,110,33,62,159
8307.png,200,200,rect,15,149,177,37
8308.png,200,200,rect,19,70,75,35
8309.png,200,200,rect,50,72,140,91
8310.png,200,200,rect,7,136,154,45
8311.png,200,200,rect,177,21,75,192
8312.png,200,200,rect,6,103,175,81
8313.png,200,200,rect,101,28,92,161
8314.png,200,200,rect,47,79,113,78
8315.png,200,200,rect,28,160,198,107
8316.png,200,200,rect,58,97,129,128
8317.png,200,200,rect,84,115,116,153
8318.png,200,200,rect,96,74,95,108
8319.png,200,200,rect,3,63,113,38
8320.png,200,200,rect,129,9,10,188
8321.png,200,200,rect,20,95,127,85
8322.png,200,200,rect,54,13,73,112
8323.png,200,200,rect,95,66,93,126
8324.png,200,200,rect,3,7,78,55
8325.png,200,200,rect,60,107,171,98
8326.png,200,200,rect,88,62,79,120
8327.png,200,200,rect,19,153,199,75
8328.png,200,200,rect,105,76,108,168
8329.png,200,200,rect,81,106,173,139
8330.png,200,200,rect,134,44,107,194
8331.png,200,200,rect,59,96,141,76
8332.png,200,200,rect,157,67,125,163
8333.png,200,200,rect,127,135,167,187
8334.png,200,200,rect,37,92,128,70
8335.png,200,200,rect,8,129,176,69
8336.png,200,200,rect,18,6,85,94
8337.png,200,200,rect,28,56,126,56
8338.png,200,200,rect,190,26,78,194
8339.png,200,200,rect,0,102,175,28
8340.png,200,200,rect,13,84,133,59
8341.png,200,200,rect,131,93,118,189
8342.png,200,200,rect,35,14,80,61
8343.png,200,200,rect,50,153,186,104
8344.png,200,200,rect,19,49,102,83
8345.png,200,200,rect,96,93,169,163
8346.png,200,200,rect,62,53,108,138
8347.png,200,200,rect,55,66,136,73
8348.png,200,200,rect,37,67,119,104
8349.png,200,200,rect,115,9,39,182
8350.png,200,200,rect,28,16,91,40
8351.png,200,200,rect,50,36,52,95
8352.png,200,200,rect,19,134,154,75
8353.png,200,200,rect,138,46,65,189
8354.png,200,200,rect,61,22,49,134
8355.png,200,200,rect,98,137,152,160
8356.png,200,200,rect,121,66,110,162
8357.png,200,200,rect,7,136,155,79
8358.png,200,200,rect,15,81,130,27
8359.png,200,200,rect,111,42,121,179
8360.png,200,200,rect,57,52,87,118
8361.png,200,200,rect,90,156,192,115
8362.png,200,200,rect,22,102,179,39
8363.png,200,200,rect,104,96,130,145
8364.png,200,200,rect,112,142,191,184
8365.png,200,200,rect,126,80,105,143
8366.png,200,200,rect,71,46,110,135
8367.png,200,200,rect,163,102,151,179
8368.png,200,200,rect,115,22,73,145
8369.png,200,200,rect,88,46,99,112
8370.png,200,200,rect,182,64,88,183
8371.png,200,200,rect,104,82,150,131
8372.png,200,200,rect,8,130,152,52
8373.png,200,200,rect,132,98,150,164
8374.png,200,200,rect,122,45,122,162
8375.png,200,200,rect,82,92,167,109
8376.png,200,200,rect,129,71,99,198
8377.png,200,200,rect,161,29,44,196
8378.png,200,200,rect,7,133,167,65
8379.png,200,200,rect,59,136,179,72
8380.png,200,200,rect,62,165,172,127
8381.png,200,200,rect,138,146,152,183
8382.png,200,200,rect,69,63,95,94
8383.png,200,200,rect,9,8,33,67
8384.png,200,200,rect,0,133,172,31
8385.png,200,200,rect,44,109,129,95
8386.png,200,200,rect,10,46,102,71
8387.png,200,200,rect,15,82,135,73
8388.png,200,200,rect,87,186,194,114
8389.png,200,200,rect,126,129,177,143
8390.png,200,200,rect,55,131,173,82
8391.png,200,200,rect,32,103,172,101
8392.png,200,200,rect,72,42,96,82
8393.png,200,200,rect,42,131,199,72
8394.png,200,200,rect,96,99,170,131
8395.png,200,200,rect,139,121,135,178
8396.png,200,200,rect,71,77,140,119
8397.png,200,200,rect,25,31,75,29
8398.png,200,200,rect,120,157,160,196
8399.png,200,200,rect,71,162,165,97
8400.png,200,200,rect,23,41,97,51
8401.png,200,200,rect,41,7,50,113
8402.png,200,200,rect,94,155,186,112
8403.png,200,200,rect,143,150,156,174
8404.png,200,200,rect,1,152,163,79
8405.png,200,200,rect,2,129,184,32
8406.png,200,200,rect,37,83,150,40
8407.png,200,200,rect,77,57,123,132
8408.png,200,200,rect,16,58,107,19
8409.png,200,200,rect,144,21,77,173
8410.png,200,200,rect,127,99,154,180
8411.png,200,200,rect,130,7,46,141
8412.png,200,200,rect,151,18,72,180
8413.png,200,200,rect,67,85,152,96
8414.png,200,200,rect,63,113,121,82
8415.png,200,200,rect,20,152,196,37
8416.png,200,200,rect,79,89,151,109
8417.png,200,200,rect,138,175,176,141
8418.png,200,200,rect,140,66,97,184
8419.png,200,200,rect,107,3,75,145
8420.png,200,200,rect,90,174,184,160
8421.png,200,200,rect,109,58,129,161
8422.png,200,200,rect,121,100,169,142
8423.png,200,200,rect,113,64,142,177
8424.png,200,200,rect,45,131,179,52
8425.png,200,200,rect,128,22,64,151
8426.png,200,200,rect,114,66,89,180
8427.png,200,200,rect,164,56,97,190
8428.png,200,200,rect,24,137,158,77
8429.png,200,200,rect,131,154,189,162
8430.png,200,200,rect,2,124,157,10
8431.png,200,200,rect,21,109,188,79
8432.png,200,200,rect,101,23,57,143
8433.png,200,200,rect,107,40,100,156
8434.png,200,200,rect,104,71,134,135
8435.png,200,200,rect,1,44,115,14
8436.png,200,200,rect,71,116,163,82
8437.png,200,200,rect,130,155,166,152
8438.png,200,200,rect,187,103,158,189
8439.png,200,200,rect,79,126,199,156
8440.png,200,200,rect,102,13,37,169
8441.png,200,200,rect,29,32,95,73
8442.png,200,200,rect,25,85,109,39
8443.png,200,200,rect,74,88,167,129
8444.png,200,200,rect,75,99,129,93
8445.png,200,200,rect,162,69,114,181
8446.png,200,200,rect,3,121,196,72
8447.png,200,200,rect,34,65,111,98
8448.png,200,200,rect,51,158,172,113
8449.png,200,200,rect,61,38,71,133
8450.png,200,200,rect,88,122,160,134
8451.png,200,200,rect,171,116,172,181
8452.png,200,200,rect,143,78,120,144
8453.png,200,200,rect,95,94,130,101
8454.png,200,200,rect,52,118,140,118
8455.png,200,200,rect,42,110,182,57
8456.png,200,200,rect,23,68,70,37
8457.png,200,200,rect,12,153,174,89
8458.png,200,200,rect,70,127,134,79
8459.png,200,200,rect,85,107,157,153
8460.png,200,200,rect,24,102,173,74
8461.png,200,200,rect,42,20,81,116
8462.png,200,200,rect,179,69,140,186
8463.png,200,200,rect,34,28,95,47
8464.png,200,200,rect,27,37,71,83
8465.png,200,200,rect,139,84,146,178
8466.png,200,200,rect,75,73,145,129
8467.png,200,200,rect,172,86,164,181
8468.png,200,200,rect,144,40,106,191
8469.png,200,200,rect,132,72,123,159
8470.png,200,200,rect,173,56,120,190
8471.png,200,200,rect,123,47,80,162
8472.png,200,200,rect,81,146,172,131
8473.png,200,200,rect,45,6,71,119
8474.png,200,200,rect,56,62,108,99
8475.png,200,200,rect,108,94,167,122
8476.png,200,200,rect,97,130,154,129
8477.png,200,200,rect,20,7,66,44
8478.png,200,200,rect,50,84,117,51
8479.png,200,200,rect,171,57,109,195
8480.png,200,200,rect,129,86,153,164
8481.png,200,200,rect,120,12,86,188
8482.png,200,200,rect,81,37,62,112
8483.png,200,200,rect,48,71,98,89
8484.png,200,200,rect,51,167,196,63
8485.png,200,200,rect,40,80,143,98
8486.png,200,200,rect,135,144,161,190
8487.png,200,200,rect,76,133,167,116
8488.png,200,200,rect,105,40,86,118
8489.png,200,200,rect,118,92,123,185
8490.png,200,200,rect,35,8,62,46
8491.png,200,200,rect,100,17,18,171
8492.png,200,200,rect,61,48,98,80
8493.png,200,200,rect,103,142,171,178
8494.png,200,200,rect,10,48,118,40
8495.png,200,200,rect,100,111,119,176
8496.png,200,200,rect,5,59,68,55
8497.png,200,200,rect,63,74,144,130
8498.png,200,200,rect,173,100,140,182
8499.png,200,200,rect,38,120,167,113
8500.png,200,200,rect,9,146,151,52
8501.png,200,200,rect,139,176,178,196
8502.png,200,200,rect,74,41,98,126
8503.png,200,200,rect,103,55,119,155
8504.png,200,200,rect,129,73,139,196
8505.png,200,200,rect,85,84,155,90
8506.png,200,200,rect,73,143,169,102
8507.png,200,200,rect,17,150,165,71
8508.png,200,200,rect,141,126,129,142
8509.png,200,200,rect,42,14,41,83
8510.png,200,200,rect,104,68,72,173
8511.png,200,200,rect,62,100,107,124
8512.png,200,200,rect,47,121,123,82
8513.png,200,200,rect,30,82,154,35
8514.png,200,200,rect,85,19,39,103
8515.png,200,200,rect,61,54,102,132
8516.png,200,200,rect,16,86,96,93
8517.png,200,200,rect,43,44,85,119
8518.png,200,200,rect,131,74,117,168
8519.png,200,200,rect,145,37,88,192
8520.png,200,200,rect,59,129,175,95
8521.png,200,200,rect,20,158,162,54
8522.png,200,200,rect,97,87,140,159
8523.png,200,200,rect,102,100,116,164
8524.png,200,200,rect,148,188,193,192
8525.png,200,200,rect,33,98,170,42
8526.png,200,200,rect,64,6,11,132
8527.png,200,200,rect,139,154,169,189
8528.png,200,200,rect,43,93,114,53
8529.png,200,200,rect,83,67,118,142
8530.png,200,200,rect,60,114,187,63
8531.png,200,200,rect,8,6,11,37
8532.png,200,200,rect,78,45,110,138
8533.png,200,200,rect,58,11,19,128
8534.png,200,200,rect,171,30,55,195
8535.png,200,200,rect,3,8,10,32
8536.png,200,200,rect,29,62,117,32
8537.png,200,200,rect,43,9,26,75
8538.png,200,200,rect,99,118,154,130
8539.png,200,200,rect,65,142,174,111
8540.png,200,200,rect,38,144,167,41
8541.png,200,200,rect,104,91,94,165
8542.png,200,200,rect,36,111,144,71
8543.png,200,200,rect,5,7,83,35
8544.png,200,200,rect,84,6,28,163
8545.png,200,200,rect,62,69,128,104
8546.png,200,200,rect,5,4,49,25
8547.png,200,200,rect,157,115,132,160
8548.png,200,200,rect,58,38,114,135
8549.png,200,200,rect,86,102,151,160
8550.png,200,200,rect,48,120,152,98
8551.png,200,200,rect,27,29,102,103
8552.png,200,200,rect,15,51,117,63
8553.png,200,200,rect,6,128,156,31
8554.png,200,200,rect,105,85,134,171
8555.png,200,200,rect,85,30,102,127
8556.png,200,200,rect,102,157,199,126
8557.png,200,200,rect,146,119,122,159
8558.png,200,200,rect,41,113,188,94
8559.png,200,200,rect,187,137,174,196
8560.png,200,200,rect,90,55,73,147
8561.png,200,200,rect,42,73,100,46
8562.png,200,200,rect,2,13,75,27
8563.png,200,200,rect,65,110,124,121
8564.png,200,200,rect,122,98,157,168
8565.png,200,200,rect,16,29,39,46
8566.png,200,200,rect,107,101,114,110
8567.png,200,200,rect,58,15,27,128
8568.png,200,200,rect,43,26,97,105
8569.png,200,200,rect,85,25,58,95
8570.png,200,200,rect,90,54,96,124
8571.png,200,200,rect,21,93,133,65
8572.png,200,200,rect,23,77,89,46
8573.png,200,200,rect,134,49,59,171
8574.png,200,200,rect,123,5,76,133
8575.png,200,200,rect,169,42,118,190
8576.png,200,200,rect,36,31,107,40
8577.png,200,200,rect,104,109,170,162
8578.png,200,200,rect,108,92,94,121
8579.png,200,200,rect,21,47,71,63
8580.png,200,200,rect,82,21,73,147
8581.png,200,200,rect,74,155,173,136
8582.png,200,200,rect,56,27,39,67
8583.png,200,200,rect,105,108,172,159
8584.png,200,200,rect,109,137,170,161
8585.png,200,200,rect,116,95,121,172
8586.png,200,200,rect,131,170,188,192
8587.png,200,200,rect,147,150,188,152
8588.png,200,200,rect,45,84,124,57
8589.png,200,200,rect,136,186,193,188
8590.png,200,200,rect,76,7,13,147
8591.png,200,200,rect,20,84,147,97
8592.png,200,200,rect,146,106,117,195
8593.png,200,200,rect,111,154,160,150
8594.png,200,200,rect,82,89,99,110
8595.png,200,200,rect,17,58,130,88
8596.png,200,200,rect,114,118,183,164
8597.png,200,200,rect,57,65,86,81
8598.png,200,200,rect,115,40,70,171
8599.png,200,200,rect,102,28,105,104
8600.png,200,200,rect,102,171,181,144
8601.png,200,200,rect,56,34,55,59
8602.png,200,200,rect,68,117,182,133
8603.png,200,200,rect,73,51,95,89
8604.png,200,200,rect,65,65,139,96
8605.png,200,200,rect,131,43,69,168
8606.png,200,200,rect,97,86,110,125
8607.png,200,200,rect,138,66,87,180
8608.png,200,200,rect,128,163,173,160
8609.png,200,200,rect,131,7,39,132
8610.png,200,200,rect,84,5,76,95
8611.png,200,200,rect,36,6,53,65
8612.png,200,200,rect,59,89,116,125
8613.png,200,200,rect,25,79,116,62
8614.png,200,200,rect,26,77,120,93
8615.png,200,200,rect,78,96,129,87
8616.png,200,200,rect,86,52,104,140
8617.png,200,200,rect,128,42,71,138
8618.png,200,200,rect,91,42,80,156
8619.png,200,200,rect,122,46,105,159
8620.png,200,200,rect,174,124,174,177
8621.png,200,200,rect,3,124,127,57
8622.png,200,200,rect,43,73,74,52
8623.png,200,200,rect,7,109,158,71
8624.png,200,200,rect,103,27,76,117
8625.png,200,200,rect,13,83,104,36
8626.png,200,200,rect,134,39,102,186
8627.png,200,200,rect,125,9,30,140
8628.png,200,200,rect,81,25,95,84
8629.png,200,200,rect,21,128,142,28
8630.png,200,200,rect,79,87,128,143
8631.png,200,200,rect,106,33,44,180
8632.png,200,200,rect,137,124,178,164
8633.png,200,200,rect,81,171,183,128
8634.png,200,200,rect,22,133,186,26
8635.png,200,200,rect,150,136,156,176
8636.png,200,200,rect,96,34,110,148
8637.png,200,200,rect,35,150,191,44
8638.png,200,200,rect,66,30,74,135
8639.png,200,200,rect,85,93,127,150
8640.png,200,200,rect,49,152,183,106
8641.png,200,200,rect,138,31,62,175
8642.png,200,200,rect,120,127,146,145
8643.png,200,200,rect,44,112,125,111
8644.png,200,200,rect,83,130,131,153
8645.png,200,200,rect,124,75,106,187
8646.png,200,200,rect,153,101,141,192
8647.png,200,200,rect,80,102,103,144
8648.png,200,200,rect,50,0,36,63
8649.png,200,200,rect,30,113,147,96
8650.png,200,200,rect,149,78,98,180
8651.png,200,200,rect,51,114,172,104
8652.png,200,200,rect,85,80,88,164
8653.png,200,200,rect,79,122,174,122
8654.png,200,200,rect,27,4,44,44
8655.png,200,200,rect,120,180,181,180
8656.png,200,200,rect,143,131,167,196
8657.png,200,200,rect,103,24,49,155
8658.png,200,200,rect,43,145,182,106
8659.png,200,200,rect,53,131,154,121
8660.png,200,200,rect,8,1,51,34
8661.png,200,200,rect,139,101,152,147
8662.png,200,200,rect,22,36,79,35
8663.png,200,200,rect,53,167,192,117
8664.png,200,200,rect,93,151,162,96
8665.png,200,200,rect,62,127,140,135
8666.png,200,200,rect,85,41,94,134
8667.png,200,200,rect,91,142,193,137
8668.png,200,200,rect,92,58,92,170
8669.png,200,200,rect,76,117,195,146
8670.png,200,200,rect,120,142,196,172
8671.png,200,200,rect,12,18,86,69
8672.png,200,200,rect,20,32,92,29
8673.png,200,200,rect,65,158,163,121
8674.png,200,200,rect,90,1,55,136
8675.png,200,200,rect,71,20,41,94
8676.png,200,200,rect,73,70,141,86
8677.png,200,200,rect,35,167,176,52
8678.png,200,200,rect,102,8,26,150
8679.png,200,200,rect,104,51,127,176
8680.png,200,200,rect,152,121,181,178
8681.png,200,200,rect,73,67,118,76
8682.png,200,200,rect,47,113,159,71
8683.png,200,200,rect,18,25,67,44
8684.png,200,200,rect,160,54,99,187
8685.png,200,200,rect,130,161,171,196
8686.png,200,200,rect,3,23,55,23
8687.png,200,200,rect,47,84,140,78
8688.png,200,200,rect,104,59,103,119
8689.png,200,200,rect,64,106,146,90
8690.png,200,200,rect,179,96,160,188
8691.png,200,200,rect,102,168,194,151
8692.png,200,200,rect,25,58,119,73
8693.png,200,200,rect,9,88,104,73
8694.png,200,200,rect,113,34,93,179
8695.png,200,200,rect,57,16,34,129
8696.png,200,200,rect,110,1,16,136
8697.png,200,200,rect,141,142,149,169
8698.png,200,200,rect,60,76,110,128
8699.png,200,200,rect,51,41,72,109
8700.png,200,200,rect,115,56,96,193
8701.png,200,200,rect,148,34,96,155
8702.png,200,200,rect,18,96,115,76
8703.png,200,200,rect,66,70,118,137
8704.png,200,200,rect,99,74,151,161
8705.png,200,200,rect,19,125,195,50
8706.png,200,200,rect,100,106,118,177
8707.png,200,200,rect,87,18,92,94
8708.png,200,200,rect,95,122,162,142
8709.png,200,200,rect,97,1,65,161
8710.png,200,200,rect,159,86,128,165
8711.png,200,200,rect,19,61,77,60
8712.png,200,200,rect,28,16,88,94
8713.png,200,200,rect,74,67,119,139
8714.png,200,200,rect,45,51,59,74
8715.png,200,200,rect,68,76,136,86
8716.png,200,200,rect,3,35,112,31
8717.png,200,200,rect,43,30,108,103
8718.png,200,200,rect,1,21,71,28
8719.png,200,200,rect,113,7,79,169
8720.png,200,200,rect,54,18,91,78
8721.png,200,200,rect,98,131,156,151
8722.png,200,200,rect,74,107,139,115
8723.png,200,200,rect,94,38,111,120
8724.png,200,200,rect,130,57,73,175
8725.png,200,200,rect,15,42,75,22
8726.png,200,200,rect,130,76,142,175
8727.png,200,200,rect,125,166,167,141
8728.png,200,200,rect,122,78,91,191
8729.png,200,200,rect,66,34,83,77
8730.png,200,200,rect,134,103,111,164
8731.png,200,200,rect,94,96,146,148
8732.png,200,200,rect,142,47,79,151
8733.png,200,200,rect,131,142,198,133
8734.png,200,200,rect,87,79,132,109
8735.png,200,200,rect,53,51,101,121
8736.png,200,200,rect,188,82,137,189
8737.png,200,200,rect,9,60,116,83
8738.png,200,200,rect,166,128,183,169
8739.png,200,200,rect,171,51,64,174
8740.png,200,200,rect,89,25,83,144
8741.png,200,200,rect,29,87,94,47
8742.png,200,200,rect,88,52,116,113
8743.png,200,200,rect,9,12,14,86
8744.png,200,200,rect,26,19,68,58
8745.png,200,200,rect,69,66,88,84
